"id","status_code","url"
233,200,https://pm-grudziadz.pl/cdn-cgi/l/email-protection#f29b9c949db2829fdf95808796889b939688dc829e
234,401,https://pm-grudziadz.pl/tagi-wyszukiwanie/?tags=MALZENSTWA
235,401,https://pm-grudziadz.pl/sprawy/27/skrocenie-miesiecznego-terminu-oczekiwania-na-zawarcie-zwiazku-malzenskiego/
236,200,https://pm-grudziadz.pl/cdn-cgi/l/email-protection#630a0d050c23130e4e04111607190a0207194d130f
237,401,https://pm-grudziadz.pl/tagi-wyszukiwanie/?tags=AKTY_STANU_CYWILNEGO
238,401,https://pm-grudziadz.pl/sprawy/30/uzupelnienie-aktu-stanu-cywilnego/
239,200,https://pm-grudziadz.pl/cdn-cgi/l/email-protection#fc95929a93bc8c91d19b8e899886959d9886d28c90
240,401,https://pm-grudziadz.pl/sprawy/34/uzyskanie-zaswiadczenia-do-zawarcia-malzenstwa-w-formie-wyznaniowej-slub-konkordatowy/
241,200,https://pm-grudziadz.pl/cdn-cgi/l/email-protection#2d44434b426d5d40004a5f584957444c4957035d41
242,401,https://pm-grudziadz.pl/sprawy/28/sprostowanie-aktu-stanu-cywilnego/
243,200,https://pm-grudziadz.pl/cdn-cgi/l/email-protection#462f28202906362b6b213433223c2f27223c68362a
244,401,https://pm-grudziadz.pl/sprawy/37/wpisanie-zagranicznego-aktu-do-polskiej-ksiegi-stanu-cywilnego-transkrypcja-aktu-wpisanie-zagranicznego-wyroku-rozwodowego/
245,200,https://pm-grudziadz.pl/cdn-cgi/l/email-protection#97fef9f1f8d7e7fabaf0e5e2f3edfef6f3edb9e7fb
246,401,https://pm-grudziadz.pl/sprawy/35/uzyskanie-zaswiadczenia-o-stanie-cywilnym/
247,401,https://pm-grudziadz.pl/tagi-wyszukiwanie/?tags=WYDAWANIE_AKTOW_STANU_CYWILNEGO
248,401,https://pm-grudziadz.pl/sprawy/25/rejestracja-urodzen/
249,200,https://pm-grudziadz.pl/cdn-cgi/l/email-protection#1e777078715e6e7333796c6b7a64777f7a64306e72
250,401,https://pm-grudziadz.pl/tagi-wyszukiwanie/?tags=OPIEKA_NAD_DZIECMI
251,401,https://pm-grudziadz.pl/sprawy/29/uznanie-ojcostwa/
252,200,https://pm-grudziadz.pl/cdn-cgi/l/email-protection#a4cdcac2cbe4d4c989c3d6d1c0decdc5c0de8ad4c8
253,200,https://pm-grudziadz.pl/cdn-cgi/l/email-protection#4f262129200f3f2262283d3a2b35262e2b35613f23
254,401,https://pm-grudziadz.pl/sprawy/38/zawarcie-zwiazku-malzenskiego-w-formie-cywilnej/
255,200,https://pm-grudziadz.pl/cdn-cgi/l/email-protection#6801060e07281805450f1a1d0c1201090c12461804
256,401,https://pm-grudziadz.pl/sprawy/16/zastrzezenie-numeru-pesel-lub-cofniecie-zastrzezenia-numeru-pesel/
257,401,https://pm-grudziadz.pl/tagi-wyszukiwanie/?tags=NUMER_PESEL
258,401,https://pm-grudziadz.pl/sprawy/40/zmiana-imieniaimion-dziecka-w-ciagu-6-miesiecy-od-daty-sporzadzenia-aktu-urodzenia/
259,401,https://pm-grudziadz.pl/tagi-wyszukiwanie/?tags=ZMIANA_IMIENIA
260,200,https://pm-grudziadz.pl/cdn-cgi/l/email-protection#6f060109002f1f0242081d1a0b15060e0b15411f03
261,401,https://pm-grudziadz.pl/sprawy/23/odtworzenie-aktu-stanu-cywilnego/
262,200,https://pm-grudziadz.pl/cdn-cgi/l/email-protection#c4adaaa2ab84b4a9e9a3b6b1a0beada5a0beeab4a8
263,401,https://pm-grudziadz.pl/sprawy/32/uzyskanie-wielojezycznego-standardowego-formularza-ue/
264,401,https://pm-grudziadz.pl/sprawy/39/zmiana-imienia-lub-nazwiska/
265,401,https://pm-grudziadz.pl/tagi-wyszukiwanie/?tags=DANE_OSOBOWE
266,401,https://pm-grudziadz.pl/sprawy/19/zgloszenie-utraty-lub-uszkodzenia-dowodu-osobistego-oraz-zawieszenie-i-odwieszenie-e-dowodu/
267,401,https://pm-grudziadz.pl/tagi-wyszukiwanie/?tags=DOWODY_OSOBISTE
268,401,https://pm-grudziadz.pl/tagi-wyszukiwanie/?tags=TOZSAMOSC
269,401,https://pm-grudziadz.pl/sprawy/12/udostepnienie-danych-w-trybie-jednostkowym-z-rejestru-dowodow-osobistych-oraz-udostepnienie-dokumentacji-zwiazanej-z-dowodem-osobistym/
270,401,https://pm-grudziadz.pl/tagi-wyszukiwanie/?tags=DOKUMENT_TOZSAMOSCI
271,200,https://pm-grudziadz.pl/cdn-cgi/l/email-protection#6b02050d042b1b06460c191e0f11020a0f11451b07
272,401,https://pm-grudziadz.pl/sprawy/21/nadanie-dziecku-nazwiska-meza-matki-zony-ojca/
273,401,https://pm-grudziadz.pl/tagi-wyszukiwanie/?tags=ZMIANY_DANYCH_OSOBOWYCH
274,200,https://pm-grudziadz.pl/cdn-cgi/l/email-protection#21484f474e61514c0c465354455b4840455b0f514d
275,401,https://pm-grudziadz.pl/sprawy/24/powrot-po-rozwodzie-do-nazwiska-noszonego-przed-zawarciem-malzenstwa/
276,200,https://pm-grudziadz.pl/cdn-cgi/l/email-protection#721b1c141d32021f5f15000716081b1316085c021e
277,401,https://pm-grudziadz.pl/sprawy/22/nadanie-medali-za-dlugoletnie-pozycie-malzenskie-50-lecie/
278,401,https://pm-grudziadz.pl/tagi-wyszukiwanie/?tags=KRYTERIA_PRZYZNAWANIA
279,401,https://pm-grudziadz.pl/sprawy/7/przyznawanie-patronatu-prezydenta-grudziadza/
280,200,https://pm-grudziadz.pl/cdn-cgi/l/email-protection#8ee7e0e8e1cefee3a3e9fcfbeaf4e7efeaf4a0fee2
281,200,https://pm-grudziadz.pl/cdn-cgi/l/email-protection#0e676068614e7e6323697c7b6a74676f6a74207e62
282,401,https://pm-grudziadz.pl/sprawy/17/zaswiadczenie-z-akt-ewidencji-ludnosci/
283,200,https://pm-grudziadz.pl/cdn-cgi/l/email-protection#7e171018113e0e1353190c0b1a04171f1a04500e12
284,401,https://pm-grudziadz.pl/sprawy/41/pokrycie-naleznosci-z-tytulu-zajmowanego-lokalu-mieszkalnego-zolnierzom-samotnym-i-zolnierzom-uznanym-za-posiadajacych-na-wylacznym-utrzymaniu-czlonkow-rodziny/
285,401,https://pm-grudziadz.pl/tagi-wyszukiwanie/?tags=KWESTIE_ZWIAZANE_Z_RODZINAMI_ZOLNIERZY
286,401,https://pm-grudziadz.pl/sprawy/43/uznanie-za-osobe-posiadajaca-na-wylacznym-utrzymaniu-czlonkow-rodziny-albo-za-zolnierza-samotnego/
287,401,https://pm-grudziadz.pl/tagi-wyszukiwanie/?tags=BENEFITY_DLA_ZOLNIERZY
288,401,https://pm-grudziadz.pl/sprawy/42/rekompensata-utraconego-wynagrodzenia-lub-dochodu-w-przypadku-powolania-do-odbycia-cwiczen-wojskowych/
289,200,https://pm-grudziadz.pl/cdn-cgi/l/email-protection#9cf5f2faf3dcecf1b1fbeee9f8e6f5fdf8e6b2ecf0
290,200,https://pm-grudziadz.pl/cdn-cgi/l/email-protection#036a6d656c43736e2e64717667796a6267792d736f
291,200,https://pm-grudziadz.pl/cdn-cgi/l/email-protection#89fefafbc9fce4a7ebf0edeee6faf3eaf3a7f9e5
292,401,https://pm-grudziadz.pl/sprawy/311/podatek-lesny-dla-osob-fizycznych-zlozenie-informacji-il-1/
293,200,https://pm-grudziadz.pl/cdn-cgi/l/email-protection#a7cec9c1c8e7d7ca8ac0d5d2c3ddcec6c3dd89d7cb
294,200,https://pm-grudziadz.pl/cdn-cgi/l/email-protection#3641454476435b18544f525159454c554c18465a
295,200,https://pm-grudziadz.pl/cdn-cgi/l/email-protection#9ef7f0f8f1deeef3b3f9ecebfae4f7fffae4b0eef2
296,401,https://pm-grudziadz.pl/sprawy/302/podatek-rolny-dla-osob-fizycznych/
297,200,https://pm-grudziadz.pl/cdn-cgi/l/email-protection#84edeae2ebc4f4e9a9e3f6f1e0feede5e0feaaf4e8
298,401,https://pm-grudziadz.pl/tagi-wyszukiwanie/?tags=PODATEK_ROLNY
299,401,https://pm-grudziadz.pl/sprawy/312/podatek-rolny-dla-osob-prawnych-zlozenie-deklaracji-dr-1/
300,200,https://pm-grudziadz.pl/cdn-cgi/l/email-protection#1e696d6c5e6b73307c677a79716d647d64306e72
301,401,https://pm-grudziadz.pl/sprawy/302/podatek-rolny-dla-osob-fizycznych-zlozenie-informacji-ir-1/
302,200,https://pm-grudziadz.pl/cdn-cgi/l/email-protection#740307063401195a160d10131b070e170e5a0418
303,200,https://pm-grudziadz.pl/cdn-cgi/l/email-protection#1661656456637b38746f727179656c756c38667a
304,401,https://pm-grudziadz.pl/sprawy/301/podatek-od-nieruchomosci-dla-osob-prawnych/
305,200,https://pm-grudziadz.pl/cdn-cgi/l/email-protection#5126222311243c7f332835363e222b322b7f213d
306,401,https://pm-grudziadz.pl/katalog-uslug/kategorie/
362,200,https://pm-grudziadz.pl/cdn-cgi/l/email-protection#2354505163564e0d415a47444c505940590d534f
307,401,https://pm-grudziadz.pl/sprawy/240/dokonanie-zmian-w-ewidencji-klubow-sportowych-dzialajacych-w-formie-stowarzyszenia-ktorych-statuty-nie-przewiduja-prowadzenia-dzialalnosci-gospodarczejewidencji-uczniowskich-klubow-sportowych/
308,200,https://pm-grudziadz.pl/cdn-cgi/l/email-protection#ff96919990bf8f92d2988d8a9b85969e9b85d18f93
309,401,https://pm-grudziadz.pl/tagi-wyszukiwanie/?tags=REJESTRACJA_KLUBOW
310,401,https://pm-grudziadz.pl/sprawy/88/wykreslenie-z-ewidencji-klubow-sportowych-dzialajacych-w-formie-stowarzyszenia-ktorych-statuty-nie-przewiduja-prowadzenia-dzialalnosci-gospodarczejewidencji-uczniowskich-klubow-sportowych/
311,401,https://pm-grudziadz.pl/tagi-wyszukiwanie/?tags=AKTUALIZACJA_DANYCH_KLUBOW_I_STOWARZYSZEN
312,401,https://pm-grudziadz.pl/sprawy/250/rozwiazanie-i-likwidacja-stowarzyszenia-zwyklego/
313,200,https://pm-grudziadz.pl/cdn-cgi/l/email-protection#751c1b131a35051858120700110f1c14110f5b0519
314,401,https://pm-grudziadz.pl/tagi-wyszukiwanie/?tags=ZARZADZANIE_STOWARZYSZENIEM
315,401,https://pm-grudziadz.pl/sprawy/13/wpis-do-ewidencji-stowarzyszen-zwyklych/
316,401,https://pm-grudziadz.pl/tagi-wyszukiwanie/?tags=REJESTRACJA_STOWARZYSZEN
317,401,https://pm-grudziadz.pl/sprawy/241/wydanie-zaswiadczenia-o-wpisie-do-ewidencji-klubow-sportowych-dzialajacych-w-formie-stowarzyszenia-ktorych-statuty-nie-przewiduja-prowadzenia-dzialalnosci-gospodarczejewidencji-uczniowskich-klubow-sportowych/
318,200,https://pm-grudziadz.pl/cdn-cgi/l/email-protection#3b52555d547b4b56165c494e5f41525a5f41154b57
319,401,https://pm-grudziadz.pl/tagi-wyszukiwanie/?tags=INFRASTRUKTURA_SPORTOWA
320,401,https://pm-grudziadz.pl/sprawy/86/wpis-do-ewidencji-klubow-sportowych-dzialajacych-w-formie-stowarzyszenia-ktorych-statuty-nie-przdwiduja-prowadzenia-dzialalnosci-gospodarczejewidencji-uczniowskich-klubow-sportowych/
321,401,https://pm-grudziadz.pl/tagi-wyszukiwanie/?tags=PROGRAMY_ROZWOJU_SPORTU
322,401,https://pm-grudziadz.pl/sprawy/242/zlozenie-wniosku-o-przyznanie-stypendium-sportowegoagrodywyroznienia-dla-zawodnika-badz-wniosku-o-przyznanie-nagrodywyroznienia-dla-treneradzialacza/
323,401,https://pm-grudziadz.pl/tagi-wyszukiwanie/?tags=TALENTY_SPORTOWE
324,401,https://pm-grudziadz.pl/tagi-wyszukiwanie/?tags=STYPENDIUM_SPORTOWE
325,401,https://pm-grudziadz.pl/tagi-wyszukiwanie/?tags=ROZWOJ_SPORTOWY
326,401,https://pm-grudziadz.pl/sprawy/1/centralna-ewidencja-i-informacja-o-dzialalnosci-gospodarczej-ceidg/
327,401,https://pm-grudziadz.pl/tagi-wyszukiwanie/?tags=EWIDENCJA_DZIALALNOSCI_GOSPODARCZEJ
328,401,https://pm-grudziadz.pl/sprawy/2/udostepnianie-danych-z-archiwalnych-zbiorow-ewidencji-dzialalnosci-gospodarczej/
329,200,https://pm-grudziadz.pl/cdn-cgi/l/email-protection#5930373f36192934743e2b2c3d2330383d23772935
330,401,https://pm-grudziadz.pl/tagi-wyszukiwanie/?tags=ZGLOSZENIE_DZIALALNOSCI
331,401,https://pm-grudziadz.pl/sprawy/9/-centralny-rejestr-wyborcow-ujecie-w-stalym-obwodzie-glosowania-/
332,401,https://pm-grudziadz.pl/sprawy/18/zgloszenie-pobytu-stalego-lub-pobytu-czasowego-zgloszenie-powrotu-z-wyjazdu-poza-granice-rzeczypospolitej-polskiej-trwajacego-dluzej-niz-6-miesiecy/
333,200,https://pm-grudziadz.pl/cdn-cgi/l/email-protection#a8c1c6cec7e8d8c585cfdaddccd2c1c9ccd286d8c4
334,401,https://pm-grudziadz.pl/sprawy/134/dowod-osobisty/
335,200,https://pm-grudziadz.pl/cdn-cgi/l/email-protection#650c0b030a25150848021710011f0c04011f4b1509
336,401,https://pm-grudziadz.pl/sprawy/14/wymeldowanie-z-miejsca-pobytu-stalego-lub-miejsca-pobytu-czasowego-przed-deklarowanym-okresem-pobytu-w-drodze-postepowania-administracyjnego/
337,401,https://pm-grudziadz.pl/tagi-wyszukiwanie/?tags=WYMELDOWANIE
338,401,https://pm-grudziadz.pl/sprawy/20/zgloszenie-wymeldowania-z-miejsca-pobytu-stalego-lub-z-miejsca-pobytu-czasowego-zgloszenie-wyjazdu-poza-granice-rzeczypospolitej-polskiej/
339,401,https://pm-grudziadz.pl/tagi-wyszukiwanie/?tags=WYMELDOWANIE_Z_MIEJSCA_ZAMIESZKANIA
340,401,https://pm-grudziadz.pl/tagi-wyszukiwanie/?tags=POBYT_CZASOWY
341,401,https://pm-grudziadz.pl/sprawy/247/umieszczanie-na-zabytku-wpisanym-do-rejestru-zabytkow-urzadzen-technicznych-tablic-reklamowych-lub-urzadzen-reklamowych-oraz-napisow/
342,401,https://pm-grudziadz.pl/tagi-wyszukiwanie/?tags=OBIEKTY_ZABYTKOWE
343,401,https://pm-grudziadz.pl/tagi-wyszukiwanie/?tags=KONSERWACJA_ZABYTKOW
344,401,https://pm-grudziadz.pl/tagi-wyszukiwanie/?tags=RESTAURACJA_ZABYTKOW
345,401,https://pm-grudziadz.pl/sprawy/44/wniosek-o-wydanie-zezwolenia-na-przeprowadzenie-imprezy-masowej/
346,401,https://pm-grudziadz.pl/tagi-wyszukiwanie/?tags=ORGANIZACJA_IMPREZ_MASOWYCH
347,401,https://pm-grudziadz.pl/tagi-wyszukiwanie/?tags=BEZPIECZENSTWO_IMPREZ_MASOWYCH
348,401,https://pm-grudziadz.pl/sprawy/85/wpis-do-ewidencji-innych-obiektow-swiadczacych-uslugi-hotelarskie-niebedacych-obiektami-hotelarskimi-oraz-pol-biwakowych/
349,401,https://pm-grudziadz.pl/tagi-wyszukiwanie/?tags=OBIEKTY_REKREACYJNE
350,401,https://pm-grudziadz.pl/sprawy/137/uzyskanie-odpisu-aktu-stanu-cywilnego/
351,200,https://pm-grudziadz.pl/cdn-cgi/l/email-protection#d7beb9b1b897a7bafab0a5a2b3adbeb6b3adf9a7bb
352,401,https://pm-grudziadz.pl/katalog-uslug/wydzial/
353,200,https://pm-grudziadz.pl/cdn-cgi/l/email-protection#85ecebe3eac5f5e8a8e2f7f0e1ffece4e1ffabf5e9
354,401,https://pm-grudziadz.pl/sprawy/133/umieszczanie-na-zabytku-wpisanym-do-rejestru-zabytkow-urzadzen-technicznych-tablic-reklamowych-lub-urzadzen-reklamowych-oraz-napisow/
355,200,https://pm-grudziadz.pl/cdn-cgi/l/email-protection#3f565159507f4f5212584d4a5b45565e5b45114f53
356,401,https://pm-grudziadz.pl/sprawy/134/rejestr-danych-kontaktowych-rdk/
357,401,https://pm-grudziadz.pl/sprawy/131/decyzja-o-srodowiskowych-uwarunkowaniach-realizacji-przedsiewziecia/
358,401,https://pm-grudziadz.pl/sprawy/136/udostepnienie-danych-jednostkowych-osobowo-adresowych-z-rejestru-mieszkancow-grudziadza-oraz-rejestru-pesel/
359,401,https://pm-grudziadz.pl/tagi-wyszukiwanie/?tags=DZIALALNOSC_GOSPODARCZA
360,401,https://pm-grudziadz.pl/sprawy/132/poswiadczenie-oswiadczenia-o-prowadzeniu-gospodarstwa-rolnego/
361,200,https://pm-grudziadz.pl/cdn-cgi/l/email-protection#c8a1a6aea788b8a5e5afbabdacb2a1a9acb2e6b8a4
363,401,https://pm-grudziadz.pl/sprawy/136/zaswiadczenie-o-pracy-w-gospodarstwie-rolnym/
364,401,https://pm-grudziadz.pl/tagi-wyszukiwanie/?tags=CEL_WYSTAWIENIA_ZASWIADCZEN
365,200,https://pm-grudziadz.pl/cdn-cgi/l/email-protection#50393e363f10203d7d372225342a3931342a7e203c
366,401,https://pm-grudziadz.pl/sprawy/73/uzgodnienia-usytuowania-projektowanej-sieci-uzbrojenia-terenu/
367,200,https://pm-grudziadz.pl/cdn-cgi/l/email-protection#dfb6b1b9b09fafb2f2b8adaabba5b6bebba5f1afb3
368,401,https://pm-grudziadz.pl/sprawy/45/zgromadzenia/
369,401,https://pm-grudziadz.pl/tagi-wyszukiwanie/?tags=ZGROMADZENIA_PUBLICZNE
370,401,https://pm-grudziadz.pl/tagi-wyszukiwanie/?tags=BEZPIECZENSTWO_IMPREZ
371,200,https://pm-grudziadz.pl/cdn-cgi/l/email-protection#a6cfc8c0c9e6d6cb8bc1d4d3c2dccfc7c2dc88d6ca
372,401,https://pm-grudziadz.pl/sprawy/132/oplata-targowa/
373,200,https://pm-grudziadz.pl/cdn-cgi/l/email-protection#651216172510084b071c01020a161f061f4b1509
374,200,https://pm-grudziadz.pl/cdn-cgi/l/email-protection#8de4e3ebe2cdfde0a0eafff8e9f7e4ece9f7a3fde1
375,401,https://pm-grudziadz.pl/sprawy/8/zameldowaniewymeldowanie-cudzoziemca-na-pobyt-staly-lub-pobyt-czasowy/
376,401,https://pm-grudziadz.pl/tagi-wyszukiwanie/?tags=PROCEDURY_ZAMELDOWANIA
377,401,https://pm-grudziadz.pl/tagi-wyszukiwanie/?tags=AKTUALIZACJA_DANYCH_MELDUNKOWYCH
378,401,https://pm-grudziadz.pl/tagi-wyszukiwanie/?tags=REJESTRACJA_CUDZOZIEMCOW
379,401,https://pm-grudziadz.pl/sprawy/26/rejestracja-zgonow/
380,200,https://pm-grudziadz.pl/cdn-cgi/l/email-protection#caa3a4aca58abaa7e7adb8bfaeb0a3abaeb0e4baa6
381,401,https://pm-grudziadz.pl/tagi-wyszukiwanie/?tags=ZGONY
382,401,https://pm-grudziadz.pl/sprawy/135/rejestr-wyborcow-udostepnienie-rejestru-wyborcow/
383,200,https://pm-grudziadz.pl/cdn-cgi/l/email-protection#f59c9b939ab58598d8928780918f9c94918fdb8599
384,401,https://pm-grudziadz.pl/sprawy/133/nadanie-numeru-pesel-na-wniosek/
385,200,https://pm-grudziadz.pl/cdn-cgi/l/email-protection#c6afa8a0a986b6abeba1b4b3a2bcafa7a2bce8b6aa
386,401,https://pm-grudziadz.pl/sprawy/132/rejestracja-jachtow-i-innych-jednostek-plywajacych-o-dlugosci-do-24-m/
387,200,https://pm-grudziadz.pl/cdn-cgi/l/email-protection#7c15121a133c0c11511b0e091806151d1806520c10
388,401,https://pm-grudziadz.pl/sprawy/74/wydanie-decyzji-o-podziale-nieruchomosci/
389,200,https://pm-grudziadz.pl/cdn-cgi/l/email-protection#c5acaba3aa85b5a8e8a2b7b0a1bfaca4a1bfebb5a9
390,401,https://pm-grudziadz.pl/katalog-uslug/alfabet/
391,200,https://pm-grudziadz.pl/cdn-cgi/l/email-protection#b0d9ded6dff0c0dd9dd7c2c5d4cad9d1d4ca9ec0dc
392,200,https://pm-grudziadz.pl/cdn-cgi/l/email-protection#e38a8d858ca3938ece84919687998a828799cd938f
393,401,https://pm-grudziadz.pl/sprawy/300/podatek-od-nieruchomosci-dla-osob-fizycznych/
394,200,https://pm-grudziadz.pl/cdn-cgi/l/email-protection#4235313002372f6c203b26252d313821386c322e
395,200,https://pm-grudziadz.pl/cdn-cgi/l/email-protection#40292e262f00302d6d273235243a2921243a6e302c
396,200,https://pm-grudziadz.pl/cdn-cgi/l/email-protection#e48d8a828ba49489c9839691809e8d85809eca9488
397,401,https://pm-grudziadz.pl/#pu-service-catalog
398,200,https://pm-grudziadz.pl/cdn-cgi/l/email-protection
399,401,https://pm-grudziadz.pl/sprawy/306/podatek-od-srodkow-transportowych/
400,200,https://pm-grudziadz.pl/cdn-cgi/l/email-protection#d3a4a0a193a6befdb1aab7b4bca0a9b0a9fda3bf
401,401,https://pm-grudziadz.pl/mapa-strony/#
402,200,https://pm-grudziadz.pl/cdn-cgi/l/email-protection#7910171f16390914541e0b0c1d0310181d03570915
403,200,https://pm-grudziadz.pl/cdn-cgi/l/email-protection#83eaede5ecc3f3eeaee4f1f6e7f9eae2e7f9adf3ef
